index,x,y,z
0,-0.07464707,-0.046281815,-0.06622183
1,-0.18011224,0.0061130524,-0.10310793
2,-0.014057398,-0.056876183,-0.06330562
3,0.060180068,0.05441761,-0.18608963
4,0.4954306,0.7887764,0.31165898
5,-1.4558063,1.7178612,0.7658585
6,-3.8396046,0.15569115,0.58165073
7,-2.8980994,-2.0398793,0.6676463
8,-0.7430263,-2.712469,-1.394367
9,2.0441928,-4.6909537,-1.044832
10,3.4425092,-2.4884095,1.2333264
11,4.709732,2.3995118,1.3752222
12,-0.026125908,4.7277284,-0.7489457
13,-3.5963993,4.2451897,-2.0064454
14,-5.449291,1.658247,-1.4394467
15,-2.3183846,-1.7819314,0.08646059
16,-1.8602893,-1.2062216,-0.8609495
17,-0.84080875,-0.089279175,-0.39755154
18,-0.12535846,-0.005162239,-0.20269585
19,0.10403192,0.10606384,0.04884243
20,0.028772712,-0.0983572,-0.055769444
21,-0.21186888,-0.34472084,-0.30213118
22,-0.14404333,0.19991589,0.18962336
23,-0.03477776,-0.0922575,-0.08213854
24,-0.0579381,-0.119262695,0.117844105
25,-0.083269835,-0.05569935,-0.008715153
26,-0.09327614,-0.06539726,-0.073838234
27,-0.09078908,0.002131462,0.023360252
28,-0.11030722,-0.0827322,0.011552334
29,-0.0092692375,-0.161376,-0.023906708
30,-0.09024894,-0.004322052,-0.0025806427
31,-0.17094862,0.077293396,-0.0022206306
32,-0.037356853,-0.17400646,0.038348198
33,-0.088915944,-0.06441212,0.014544964
