index,x,y,z
0,-0.050012797,0.008648872,-0.014321506
1,-0.14315057,-0.050483704,0.1308511
2,0.25439,-0.08862972,0.09736276
3,0.05279547,-0.015331268,0.09261626
4,-0.0014765263,0.048085213,0.09608647
5,0.0043432713,-0.0025157928,-0.061265796
6,0.06258452,-0.14334297,0.0054606497
7,0.01976049,-0.049263,-0.11754227
8,0.25795674,-0.002655983,0.13099149
9,0.5331951,-0.07847595,-0.16170561
10,0.17436278,0.91361046,0.94997084
11,-4.005641,2.216961,-0.48227358
12,-4.2111125,-0.03411007,0.17142987
13,-3.0963004,-2.05122,0.45809293
14,-1.3426232,-3.3055,-0.40483868
15,1.3868032,-4.632714,-0.5030377
16,4.3861175,-3.2200713,-0.51801026
17,4.233028,0.72186565,1.0260828
18,3.254148,3.2408524,1.1488321
19,1.2497807,2.8919344,0.48284984
20,-2.5357704,3.526268,0.84681225
21,-6.339721,1.5022678,1.3207715
22,-3.5788584,0.042544365,0.07826996
23,-1.6891488,-1.2958641,0.43924916
24,-0.48650634,-1.7984829,-0.6080197
25,0.12031829,-1.5269489,-0.7564483
26,-0.041774035,-0.836771,0.072916746
27,0.20708072,-0.12473774,0.12089455
28,-0.05147767,0.14633465,-0.052548766
29,0.03111589,0.03917885,0.17088306
