index,x,y,z
0,-0.21864581,-0.082951546,-0.044335842
1,0.09922689,-0.019719124,-0.2529378
2,-0.08968276,-0.023451805,-0.30138886
3,-0.0353899,0.008389473,-0.351503
4,0.44423497,0.34436512,0.09810817
5,-1.20559,1.5790215,0.5881991
6,-3.78952,1.2038841,1.3263446
7,-4.084402,-1.4376326,-0.12363511
8,-2.2393603,-4.433771,-2.177305
9,1.3733802,-5.307096,-0.68780017
10,4.470734,-2.048705,-2.6008482
11,5.2545023,2.2582178,-0.39099598
12,0.54064643,5.0684433,7.804661
13,-5.7747836,2.063219,5.981241
14,-5.1080923,-1.9653406,-0.18372297
15,-0.6231278,-2.631402,-1.002728
16,-0.8987442,-0.5714674,0.22209907
17,0.24596709,-0.19503689,0.3648131
18,-0.35572082,0.2597313,-0.2943902
