index,x,y,z
0,0.3935126,0.036429405,0.14233935
1,0.23837543,-0.055975914,0.1969715
2,0.16503513,-0.0050182343,0.17432074
3,0.45605612,-0.0028619766,0.11149891
4,0.71535254,-0.028177261,0.311997
5,0.70369756,1.0145531,-1.2279102
6,-1.620475,1.592165,0.67918164
7,-3.5067317,0.9450989,0.5369603
8,-3.7292447,-2.0875573,-0.38914502
9,-1.1289325,-3.6068158,-0.8753576
10,4.1250544,-5.27823,2.2609746
11,7.3972235,-1.0778899,-2.392561
12,0.4759946,-2.7242708,2.2580829
13,-1.9675336,5.757151,3.9302306
14,-4.0227847,4.56755,2.0244203
15,-4.078544,1.4700909,4.649601
16,-4.566056,-0.83345175,-1.1798489
17,-1.759527,-2.0853133,-0.9273691
18,1.0026569,-2.5236416,-0.48269486
19,0.8125074,-1.2419419,-0.6777003
20,0.086189985,0.554862,0.35008144
21,0.14238238,0.14503002,0.033275127
22,0.36619163,-0.0074768066,-0.27662396
23,0.25265884,-0.004790306,0.18073153
24,0.26011157,0.12053013,-0.09719539
