index,x,y,z
0,-0.45913592,0.028635025,-0.17890342
1,-0.52916276,0.0328207,-0.2786064
2,-0.36752886,-0.068263054,-0.29983377
3,-0.28663903,-0.022143364,-0.34688193
4,-0.43099502,-0.031710625,-0.28212357
5,0.057039037,0.011342049,-0.44398925
6,-2.4133074,1.8677139,0.1614578
7,-4.4602814,0.9239168,-0.006390862
8,-3.1121922,-1.2282376,-0.9123988
9,-1.1781144,-2.9154778,-0.31820267
10,0.74927545,-3.4208565,-1.3908608
11,4.368964,-2.9632192,-0.8302884
12,5.013017,-0.63898754,-0.093946934
13,3.5665371,1.0445628,1.1283464
14,-2.2866645,1.2075076,4.09118
15,-3.8468184,3.1117697,1.8459797
16,-7.945999,1.1777248,1.9678729
17,-5.4549694,0.0040044785,-0.914129
18,-3.920937,-1.3059301,0.39549994
19,-1.8857205,-2.678482,-0.35071063
20,-0.056664705,-3.6915011,-0.46384478
21,0.17656279,-1.2489939,-0.73836684
22,-0.77993774,0.48853683,0.014602423
23,-0.3170246,-0.054222107,0.072152615
24,-0.5219296,-0.24504852,-0.24943066
25,-0.36381948,-0.20909882,0.16255522
26,-0.33712924,-0.082315445,0.04007554
