index,x,y,z
0,0.1778602,-0.30971336,-0.36178377
1,-0.4318573,0.054738045,0.08476523
2,-0.50449944,-0.054728508,0.2534
3,-2.647315,1.6547394,0.4708181
4,-6.1906238,2.5555658,1.1048033
5,-5.3055105,-0.14547157,-0.110865176
6,-2.390539,-2.5751066,-0.29050112
7,-0.22451925,-4.440404,0.16219275
8,1.7982264,-4.3969445,-0.5509018
9,4.252434,-1.9593453,1.2555742
10,4.3031583,0.9628105,2.4939876
11,0.10922527,2.8645544,3.9152176
12,-4.285898,5.0754585,0.41422486
13,-5.470916,0.8585768,2.252099
14,-4.4545174,-0.109550476,-0.3132794
15,-2.1618638,-0.93123245,0.97835135
16,-0.5412251,-1.9772491,-0.32100427
17,-1.1068597,-0.73379135,0.78875685
18,-0.5033226,-0.77738094,0.124611855
19,-0.40942788,-0.3555336,-0.05079949
20,-0.68372047,-0.21129608,0.2879368
21,-0.6869534,-0.12439442,0.2334162
22,-0.8085866,-0.16858292,0.27383876
23,-0.33689594,-0.27832794,0.2592932
24,-0.53396845,-0.3046999,0.29162169
25,-0.6130353,-0.09704399,0.46674109
26,-0.593138,-0.29023075,0.23201668
