index,x,y,z
0,0.06608081,-0.059412003,-0.05412531
1,0.14429104,-0.06844902,0.045424223
2,0.027611852,-0.075982094,-0.045637846
3,-0.06599724,-0.0104084015,0.041597843
4,0.093515754,-0.102083206,0.06522441
5,-0.0018074512,-0.04534626,0.047275543
6,0.04552591,-0.021968842,-0.051708937
7,0.053888917,-0.05243492,-0.1674416
8,0.013996005,-0.043667793,0.01838255
9,-0.040328622,-0.029594421,0.045931816
10,-0.46892083,-0.2074995,0.077943325
11,-0.25440824,1.9370651,0.89826846
12,-1.6175241,5.308461,5.000999
13,-1.0995386,2.5802326,0.87777793
14,-0.7036463,-2.246851,1.9112911
15,-0.6104696,-4.8703313,-0.86178744
16,0.67677635,-4.7305765,-0.07363838
17,1.0660354,-1.6162033,-0.69646895
18,0.34946716,-1.844532,-0.55771005
19,2.984149,-4.9567165,0.42019176
20,2.2512531,-5.249202,0.15405011
21,2.4258366,0.6502037,-2.277637
22,-4.997743,4.040989,1.8750103
23,-3.9410706,4.007536,-0.5025506
24,-2.3162816,1.4676085,0.72520304
25,-1.7305744,2.3340511,0.75637174
26,-4.349655,3.9497108,1.7621098
27,-0.47580877,1.6403513,0.5645559
28,-1.9054917,-2.958716,-2.6406953
29,0.44492927,-5.0753183,-2.0920403
30,1.7662282,-2.481266,-0.4515822
31,1.0266826,-0.9590597,0.121473074
32,0.24938235,-0.11524677,0.5820186
33,-0.08461064,0.17013168,0.41851306
34,-0.32774967,0.035681725,0.42551374
35,-0.17579505,0.27331543,-0.7667763
36,-0.24054688,-0.1617899,0.53453946
37,-0.061379164,-0.008194923,-0.1511097
38,-0.16930196,0.16939831,-0.11025429
39,-0.11057622,-0.24745941,0.31074095
40,0.13074085,-0.06895542,-0.27158988
41,-0.20387653,0.2368908,-0.42898107
42,0.04103118,-0.19752121,0.118076086
43,0.098319806,-0.14150047,0.055365562
