index,x,y,z
0,-0.23235118,-0.08030224,-0.0028588772
1,-0.037915707,-0.096188545,-0.11614013
2,-0.25557053,-0.056970596,0.06638861
3,-0.14534068,-0.09693527,0.0073843
4,-0.1460818,-0.062571526,-0.010138035
5,-0.22186303,-0.07600975,0.051849842
6,-0.18641019,-0.09174824,0.009605885
7,-0.26446056,-0.08234978,0.19612908
8,-0.0923692,-0.07786274,-0.34023094
9,-0.059331775,0.11446476,0.10977602
10,-0.08829975,0.65297794,-0.51868296
11,0.6924721,3.9949427,0.9181349
12,-4.344503,4.2041407,1.6033628
13,-2.5537848,-1.7416596,1.268661
14,-1.965264,-5.9911995,-0.722141
15,1.3228829,-4.763153,0.32782698
16,3.3616686,-3.8690095,-1.2515665
17,3.4065356,-5.639078,1.5057642
18,2.0901465,-1.2881737,1.5358624
19,-6.3336577,6.4980335,2.2321951
20,-3.4020436,4.2484655,0.47292316
21,-6.125026,6.0017242,-0.016099691
22,-4.473052,3.7886992,1.6831896
23,-1.389989,-4.5840864,-0.644939
24,-0.0962348,-5.292453,-2.7339187
25,1.336692,-2.0839128,0.98947287
26,-0.5853908,0.029885292,0.017975807
27,-0.042185187,-0.42450142,-0.15206015
28,0.23714972,-0.08738613,-0.01691842
29,0.19360954,-0.26895237,0.19458365
30,-0.30626804,0.10674286,-0.4241413
31,-0.28738505,-0.075805664,0.383232
32,-0.32749426,-0.0112400055,0.24855745
33,-0.23075223,-0.016501427,0.12360585
