index,x,y,z
0,-0.32281542,0.14119864,0.047353268
1,0.18713665,0.2689991,-0.30743742
2,0.09459472,0.15847445,-0.04258156
3,0.21463346,0.17239141,-0.21649837
4,0.08311677,0.24184752,-0.21996689
5,0.052586794,0.20014954,-0.049160004
6,0.0684948,0.23821831,-0.33500862
7,0.10106683,0.19556952,-0.042091846
8,0.069774866,0.19062662,-0.37048626
9,0.019574404,0.20215797,-0.07701635
10,-0.0061416626,0.19556236,-0.21372604
11,0.10138798,0.19740486,-0.31025743
12,0.17808151,0.20415115,-0.20849228
13,0.0080292225,0.17503023,-0.10846472
14,-0.049702168,0.18486834,-0.22280884
15,0.07433295,0.19720459,-0.26586533
16,-0.14602876,0.15738344,0.035701275
17,0.3373139,0.14338827,-0.6209049
18,-0.012395382,0.17414951,0.22679806
19,0.049001932,0.23400497,-0.45942354
20,0.8983836,0.2891922,-0.6543889
21,-2.3718808,3.0414944,3.8266158
22,-5.493412,4.6790295,8.953587
23,-3.8486698,-3.1590266,-1.405364
24,-0.007088065,-7.812999,0.2282579
25,0.776494,-6.498112,-1.4341849
26,1.9701757,-5.777423,-0.42557454
27,4.394967,-7.5699043,0.2370503
28,1.1039155,-2.9647236,-0.36795306
29,-4.9509153,8.068806,1.5344367
30,-7.442135,6.1233015,0.1754539
31,-6.6229234,7.2925177,1.1072228
32,-2.1675274,0.52037144,1.046571
33,1.7367922,-6.66288,-2.0532691
34,0.9415679,-6.044815,-0.85396385
35,1.7920846,-1.5072145,-0.45851976
36,0.18122417,-0.21747303,0.10243404
37,0.053467453,0.37792683,-0.07695925
38,-0.21300161,-0.12134647,0.23802757
39,-0.022920966,0.108156204,-0.47535878
40,0.26669002,0.003118515,-0.19426948
41,0.23190421,-0.07676029,-0.10827136
42,0.19042325,-0.11555672,-0.1598984
43,0.17215145,-0.069153786,-0.3111856
44,0.09446263,0.028572083,-0.2887469
45,0.06349319,-0.07834911,-0.29126853
46,0.1317231,0.061777115,-0.26137823
47,0.268628,-0.045785904,-0.27544725
