index,x,y,z
0,0.07228625,-0.127172,0.21431494
1,0.17412627,-0.03568268,-0.00658226
2,-0.014940739,-0.05302,0.07141781
3,-0.048001647,-0.04929304,-0.084646225
4,-0.12334967,-0.07282686,-0.00942421
5,0.045572996,-0.1410737,-0.03700018
6,0.08668733,0.04525137,0.028594494
7,-0.08785784,-0.005634308,-0.1414361
8,0.7753273,0.36258507,0.21563292
9,-1.4147995,5.427824,5.923736
10,-1.7355058,2.8332396,4.8530765
11,1.0692002,-4.366184,0.5561948
12,-0.41450882,-8.440697,0.6018802
13,2.0034637,-7.4878855,-2.6589808
14,-1.0135529,-5.4315114,-0.8744185
15,1.0794687,7.145626,-1.9642093
16,2.2596962,2.4302082,-0.5882499
17,5.124104,-1.4622107,0.5009084
18,-2.370121,1.9873352,1.2269354
19,-8.428216,4.2378464,7.417818
20,-2.3012853,1.4335699,2.4674644
21,-0.49804127,-4.47923,0.21428353
22,1.4179866,-7.1694937,-1.0998588
23,1.3147197,-7.1734037,-2.571063
24,0.82321286,-3.9969091,-1.578454
25,0.78790224,3.4025288,0.16483068
26,-0.97010815,7.5768237,-1.250514
27,-2.1277661,4.04881,2.969648
28,-0.5105208,-0.39496183,-0.4533105
29,0.40619314,-0.57431555,0.32448673
30,-0.2701559,0.19371176,0.05054903
31,-0.19868433,0.13499069,-0.6439233
32,-0.32636356,0.007414341,0.5074172
