index,x,y,z
0,0.1549493,0.19802094,-0.51857805
1,0.21951735,-0.0009202957,-0.45023322
2,0.2676767,0.109503746,-0.14775348
3,0.10716593,0.17610931,-0.22420716
4,0.2802621,0.07104874,-0.53337884
5,0.2560922,0.041332245,-0.22645497
6,-0.13290918,0.18614388,-0.22042203
7,0.2096976,-0.055703163,-0.23073912
8,0.27965903,-0.016636848,-0.081840515
9,0.46558475,-0.023067474,-0.45941377
10,0.24602091,0.42176247,-0.7467878
11,0.10270703,0.9137449,-1.1191034
12,-0.58752453,3.2378387,0.7357731
13,0.34637308,3.5114012,1.820673
14,-2.312331,1.214015,0.4179139
15,-2.1142716,-2.8882146,1.7377795
16,-1.0596669,-4.854903,0.06833631
17,1.960636,-5.4982862,-1.7149293
18,0.6064026,-3.8444905,-0.8199783
19,1.1785903,1.4294376,-2.8728132
20,1.0522876,6.3873672,0.050751448
21,1.2575697,2.2424774,3.859688
22,-1.1126702,-0.34789753,0.32577324
23,-1.7899578,2.2752419,1.0275333
24,-2.0705369,3.652028,0.84352255
25,-0.7565681,0.15499783,-0.17524362
26,-2.0184846,-3.1479545,-0.92064
27,-0.37581134,-5.239484,-0.622443
28,0.5644157,-6.2948146,-1.0415174
29,1.2459488,-3.568766,-1.4630799
30,-0.5807879,2.578002,-0.8987558
31,-3.0325618,5.2816315,-1.7631781
32,-0.10113907,2.8718767,0.4223647
33,-0.18850231,0.6912403,-0.7754102
34,0.048760176,0.19410515,-0.085994005
35,-0.03348756,0.28786278,-0.4076786
36,0.037986517,-0.14625454,-0.27043915
