index,x,y,z
0,-0.09893578,-0.02883339,0.049505234
1,-0.15250143,0.016184807,-0.1187706
2,-0.69361776,0.45129013,-0.33176184
3,1.1452359,-0.83548737,-1.2737718
4,0.3202927,1.7682419,1.0238142
5,-3.2022629,5.153761,4.906068
6,-0.69089997,-0.9707899,0.6670774
7,-1.2087,-5.79677,1.4826857
8,1.4320753,-8.060626,-1.0741873
9,1.7083776,-3.9337692,-2.6799011
10,2.0234704,5.2948837,-1.0867095
11,1.7241751,3.615077,4.9930663
12,-5.8297453,3.065359,4.3776917
13,-2.3741522,1.8000917,0.5329629
14,-1.8227898,-2.9576812,-0.90759695
15,-0.63591003,-5.210118,-0.9543501
16,1.5510793,-7.618386,-3.5459075
17,4.3078985,-2.5107975,-3.150341
18,-4.42548,8.361934,4.54866
19,-1.1091082,0.8486743,0.72698116
20,0.066152334,-0.6018677,-0.12174702
21,-0.67300725,0.6091709,0.0065894127
22,0.20719719,-0.35391283,-0.38136673
23,0.0051720142,0.32831287,-0.10940266
24,-0.09271169,-0.14475393,-0.14581442
25,-0.03811884,-0.03729868,0.14911556
26,0.005567789,-0.11319542,0.00022125244
