index,x,y,z
0,-0.33536744,-0.066783905,-0.29680443
1,-0.01660335,-0.058760643,0.33166265
2,-0.29771233,-0.015570641,0.037323475
3,-0.09342551,-0.16536474,-0.07361364
4,-0.030541658,-0.019363403,-0.00325346
5,-0.12704945,0.0046129227,-0.24319363
6,-0.082865715,-0.26126242,0.17126322
7,0.75734913,0.35159445,-1.511591
8,-0.5590024,1.9988384,2.3208718
9,-2.935451,3.3989887,3.493575
10,-0.55067694,0.34784412,1.5860198
11,-1.9417862,0.26483345,2.4136515
12,0.10251331,-3.2781463,1.07915
13,-0.8476521,-6.203142,-1.175682
14,1.886056,-5.8791623,-1.557593
15,1.3471582,-3.6878777,-0.8563149
16,0.6160006,0.64029217,-2.3298275
17,-0.04650283,7.306571,1.1446757
18,2.8254719,1.5762873,5.0808516
19,-1.7491007,-0.038887024,1.4369473
20,-5.2202797,3.826992,2.2984867
21,-3.1181421,2.7765217,2.772189
22,-1.018359,-0.3227806,0.5049441
23,-1.8535337,-3.2507944,0.7851988
24,-1.1107931,-3.855873,0.34859073
25,0.49056005,-5.895601,-0.63277185
26,1.2364535,-5.80288,-2.7956667
27,0.6105854,-3.9918084,1.3246562
28,-0.35047495,2.2202225,0.4338472
29,-1.0974793,6.467493,1.6022239
30,-1.6627016,2.8568583,1.9321613
31,-0.5525906,0.67478275,0.4023819
32,0.04739237,-0.18257809,-0.48823714
33,-0.26524854,0.10767269,-0.013609409
34,0.0004107952,-0.23584175,0.17901134
35,-0.039014816,-0.2190485,-0.39995432
36,-0.2521987,0.28213024,0.044295788
