index,x,y,z
0,0.2714635,0.12222099,-0.10539079
1,-0.5774398,0.2819891,0.5856104
2,-0.5612776,0.75456715,0.92600656
3,-0.6382872,1.5938768,0.71912384
4,-0.3436321,1.7755661,0.87516046
5,-1.9853525,0.21217155,1.6711085
6,-0.22173648,-1.198678,1.6826093
7,-0.84881866,-2.467711,-0.3908097
8,-0.6106737,-1.59198,0.12161398
9,0.28955305,-1.5057154,-0.088847935
10,-0.09815836,-0.7333784,0.60235095
11,-0.39526498,0.44674206,-0.26115608
12,2.1255221,0.013972282,1.8760227
13,2.58933,-1.4481163,1.3141072
14,1.0654496,-2.3445563,0.58209795
15,-1.0305419,-2.5427117,-1.7671359
16,-4.823796,-0.18405342,-1.2740014
17,-9.468501,2.2195911,1.9484088
18,0.072312,0.66197777,2.5113902
19,5.806991,-3.2838578,1.006798
20,6.180225,-4.493663,0.38897943
21,1.6510141,-3.500064,2.232797
22,-2.1731098,-0.9686308,4.955593
23,-3.7659929,4.202037,0.06475651
24,-1.469461,1.9946499,-0.84461737
25,-0.5049392,0.024965286,0.543185
26,-0.10611451,0.17864227,0.51576996
27,0.0894382,-0.19795513,-0.0715456
28,-0.09314942,0.04617119,0.33519924
29,-0.00868392,-0.19827557,0.37744796
30,-0.013138533,-0.1519947,0.41596627
31,-0.05660057,-0.083747864,0.2951604
32,-0.13862133,-0.11369896,0.32397377
