index,x,y,z
0,-0.056476593,-0.049637794,-0.10097194
1,-0.14260292,0.07242203,0.033009052
2,-0.23575759,-0.032250404,-0.16870785
3,-0.017701745,-0.07961655,0.0063483715
4,-0.013836741,-0.04826355,-0.19523525
5,-0.15544379,0.047501564,-0.051525593
6,-0.016068578,-0.008282661,-0.2581613
7,0.8961643,-0.6301317,-1.7547352
8,-0.5333129,1.9881086,0.7963543
9,-1.7952608,4.701292,2.3199775
10,-2.1307662,2.2541943,5.0856524
11,-0.49627018,-0.8323698,1.6075904
12,0.9366083,-4.2486486,1.129349
13,3.5206952,-6.3741827,0.06890467
14,1.4759777,-5.9933395,-1.6381363
15,-5.4158335,-1.2545319,-2.9524143
16,-8.414088,0.53035164,2.633198
17,-7.220311,3.5045748,2.0152745
18,0.4142354,0.5785837,2.081084
19,3.257871,-2.5760098,1.266703
20,3.9582486,-2.4978266,-0.11666906
21,3.5184622,-2.6845675,-1.2231388
22,2.7198954,-3.9768806,0.9365523
23,-0.8867419,-1.5244446,1.9503388
24,-4.6671247,4.60596,-0.81886196
25,-2.7575636,2.8456917,0.13439989
26,-0.22068644,0.6869345,-0.34416842
27,0.16686809,-0.38607025,0.13974881
28,-0.1915884,0.012491226,0.03908944
29,0.038554907,-0.0044841766,0.06697655
30,-0.3097577,-0.055293083,-0.24327898
31,-0.098531485,-0.09479046,0.07561755
32,-0.05322647,-0.18704605,0.11371684
33,-0.21913314,0.013092041,0.17420912
34,-0.058445454,-0.21638584,0.37477922
35,-0.022226572,-0.12719345,0.4225433
36,-0.29248476,-0.061659813,-0.07918239
