index,x,y,z
0,0.13433969,-0.05609131,-0.14630365
1,0.31660783,0.12396908,-0.5857122
2,-0.23624659,0.20916653,-1.5014958
3,-1.2520297,-0.49301338,1.4366801
4,-0.006926298,-0.3298807,-0.7596216
5,-0.07615113,0.1091032,-0.34248972
6,0.19121712,-0.09884071,1.1812987
7,-0.2578447,-0.06769276,-0.621156
8,0.02945733,0.37277794,0.4068892
9,-0.62991285,2.102398,0.58418417
10,-0.8305115,5.261322,3.0924838
11,-1.2190174,0.58406353,1.5660759
12,-0.39196646,-2.0539112,-0.42249048
13,1.3117601,-3.458181,2.018615
14,1.5046301,-3.6068592,1.7083454
15,1.7700939,-3.4185772,-0.16917783
16,1.0270824,-2.7312212,-1.4883032
17,-2.7993207,-1.5300055,-0.47448337
18,-5.7406726,0.4609356,1.9869721
19,-3.5686448,2.213975,0.7398052
20,-0.26588988,1.8714285,-0.34494728
21,2.3529887,-1.8118019,2.0611584
22,1.6823618,-1.9076195,-0.88074046
23,2.194449,-1.6259298,-0.5227552
24,3.2566288,-3.3910804,1.6875566
25,2.5063314,-2.3911343,0.48484492
26,-1.8363781,1.1194029,0.0881536
27,-3.8323312,3.0281324,0.008578777
28,0.634943,1.0138845,-0.07705641
29,-0.73904634,1.0197458,0.12187576
30,-0.056619883,-0.18276882,-0.14176226
31,0.020706892,-0.064208984,-0.061845303
32,-0.24592614,-0.0294981,0.046104908
33,-0.2236557,0.025136948,-0.05030179
