index,x,y,z
0,-0.07453942,-0.032176018,-0.075963974
1,-0.026411533,-0.015565395,-0.023731709
2,0.006389618,-0.06762028,0.17884684
3,-0.06165886,-0.016169548,-0.053908825
4,0.08523607,-0.10077381,-0.1526103
5,-0.015643597,-0.019079685,-0.07508421
6,0.0008711815,-0.066031456,0.21566296
7,-0.79352045,-0.11445141,0.15991354
8,-0.65630245,0.20742989,-2.0181494
9,0.10147309,0.19890594,-3.9520605
10,2.2227068,-0.5395191,-3.9928808
11,3.517723,1.3388541,-0.6301031
12,1.5984435,-2.7098758,3.550879
13,0.2950921,-1.777787,4.9326963
14,-3.913549,-3.6207674,3.353785
15,-5.89681,-8.189675,3.0757866
16,-6.268261,-4.659505,-0.044558525
17,-2.0506473,-5.0457745,0.025627136
18,-1.8171406,-4.3248377,-0.85518765
19,-2.0976171,-4.037982,-2.1960921
20,-0.61497414,-3.5668664,-1.5475428
21,2.2577558,-1.9880896,-2.5397258
22,1.6574564,-0.86462116,0.0329113
23,1.027244,0.25540638,1.8329916
24,0.21357834,-0.06354427,1.2063012
25,-0.32624602,0.03843403,0.24363089
26,0.010790706,-0.07367945,0.04518938
