index,x,y,z
0,-0.36291617,0.018969536,-0.19944191
1,-0.18470746,-0.037748337,-0.07170725
2,-0.32114846,0.002163887,-0.06645584
3,-0.22165293,-0.04837036,-0.031603813
4,-0.28801435,-0.00097465515,-0.06995106
5,-0.2252469,-0.017139435,-0.07553482
6,-0.19256854,-0.06789541,-0.0152421
7,-0.23635739,-0.07518339,7.247925e-05
8,-0.3083619,-0.02060175,-0.003170967
9,-0.13814032,-0.06441307,-0.16368818
10,-0.2106635,0.0028271675,-0.12526894
11,-0.188963,-0.086679935,-0.009228706
12,-0.20372015,-0.06816673,0.014070511
13,0.02826941,-0.013300896,-0.16699839
14,-0.33379656,0.06697178,-0.057483196
15,-1.5743873,0.558002,-1.8611903
16,-0.5701424,-0.17305946,-5.367673
17,3.674047,-1.0721741,-4.5633435
18,6.0658092,0.5778967,0.5602298
19,-0.9423857,-7.359892,6.3643765
20,-7.035692,-4.4115257,5.1788006
21,-11.234596,-6.4353623,-0.036348343
22,-7.106638,-9.734968,1.6543188
23,-2.2442117,-6.025178,-1.3134489
24,-1.0511413,-5.034236,-1.8512645
25,-3.2000003,-4.89991,-2.6925616
26,-0.21119261,-4.051666,-1.3328805
27,0.7355577,-1.6604676,-1.5883884
28,1.4488924,-0.71568346,0.45578575
29,1.0919119,-0.41769266,1.8228922
30,0.53544533,0.18625069,-0.08875322
31,0.008280814,-0.14832592,-0.08522892
32,-0.5307947,0.09403038,-0.40697765
33,-0.36831713,-0.049635887,-0.28719997
34,-0.2719583,-0.03557968,0.020742416
35,-0.04143524,-0.019012451,-0.20591784
