index,x,y,z
0,0.03105855,0.032738686,-0.15706348
1,-0.039513826,0.012114525,-0.14115238
2,-0.06534457,-0.12783527,-0.034014225
3,-0.026529312,0.00911808,-0.19107437
4,-0.06274152,-0.025176048,-0.06513786
5,-0.018087387,-0.0057020187,-0.19603729
6,-0.07690215,0.019104958,-0.048252106
7,-0.03559041,-0.034693718,-0.26527023
8,-0.078287125,0.042788506,-0.13612843
9,-0.072685,-0.034273148,-0.041339397
10,0.006677389,0.05203247,-0.47636747
11,0.1885407,0.552608,-0.0091257095
12,0.13378978,1.7853212,-0.28752756
13,-1.3833003,3.5015526,2.209323
14,-3.8829486,0.8655348,4.0990224
15,-0.95279527,-3.4472651,0.264212
16,-0.075653195,-6.3360214,-1.6845663
17,2.703811,-5.2156367,-1.9618118
18,3.118517,-2.2430367,-0.6252427
19,1.9333947,-0.13875866,0.7512462
20,-3.0364547,4.2137294,-0.009731293
21,-3.8673143,4.845886,0.74409246
22,-2.701451,1.9929733,-1.2728994
23,-0.71422386,-1.6807456,0.2309637
24,-1.0852144,-2.0860891,-0.22931933
25,-0.9718387,-1.6239104,-0.21089697
26,-1.2689294,-0.8175392,-1.000494
27,0.06750333,0.6004181,-0.95770407
28,2.0071363,0.2075386,-0.3430276
29,0.5440377,0.35653114,-0.1269083
30,0.063907385,0.056794167,-0.18709755
31,-0.02344215,0.07607651,-0.39500427
32,-0.29857707,0.042352676,0.09451008
33,0.005932331,-0.009189606,-0.32116342
34,0.0051698685,-0.06797981,0.019778728
35,-0.10300994,0.10911465,-0.2777269
36,-0.13290262,-0.011125565,-0.039355993
37,0.039273977,-0.055306435,-0.33260417
38,-0.2357831,0.09294891,-0.0061957836
39,0.13684511,-0.071484566,0.081557035
40,-0.03757322,0.018404007,-0.2539444
