index,x,y,z
0,0.016883612,0.0293684,-0.22287703
1,-0.0032839775,0.04536915,-0.1550765
2,0.039087057,0.028668404,-0.26668835
3,-0.087673426,0.038830757,-0.17171383
4,0.019052505,0.046575546,-0.13174152
5,0.012426853,0.023220062,-0.13090801
6,-0.007282734,-0.0052661896,-0.24549103
7,-0.089249134,0.086854935,-0.08827591
8,-0.09927869,0.0026245117,-0.1748066
9,-0.044489145,0.036091805,-0.12439585
10,-0.068421125,0.045592308,-0.14016199
11,0.031825542,-0.017785072,-0.16466045
12,0.07899356,-0.039587975,-0.12610912
13,0.060391188,1.6486044,0.68810225
14,-1.3995454,4.1290913,1.9957991
15,-1.4902711,0.82188034,2.809832
16,-1.5087662,-4.0010056,1.7897617
17,2.5928297,-7.2546616,-1.6812313
18,2.0667896,-5.4847927,-1.1501775
19,-0.046549797,0.04399109,-0.6253755
20,-2.7748795,6.2650166,-0.78134537
21,-4.322921,4.2661405,-0.5282078
22,-2.831521,0.43594837,1.0812631
23,-0.36927366,-2.047985,1.2001033
24,0.67515504,-2.110292,-0.6053729
25,-1.354034,-1.3902764,-0.60488915
26,-1.2359067,0.1734438,-0.33837867
27,1.0095055,0.3897667,0.3515606
28,1.7142277,0.123129845,0.584537
29,0.1488024,0.1794548,-0.45035386
30,-0.05685103,0.06781387,0.30585313
31,-0.295478,0.17234135,-0.1813178
32,0.21691263,-0.16688442,-0.052294493
33,-0.3059752,0.122792244,-0.19861746
34,-0.057971,-0.021635056,-0.2049315
35,-0.07122707,-0.014104843,-0.11069012
36,-0.07817435,-0.011916161,-0.09258461
37,-0.03003633,0.021036148,-0.25344443
