index,x,y,z
0,0.2244358,-0.11655378,-0.13116837
1,-0.12169552,0.008310318,-0.054278374
2,0.105843544,-0.09303236,0.24453306
3,0.17136598,-0.083361626,-0.18959332
4,-0.20926714,0.031675816,-0.029245377
5,0.00718379,0.062015057,-0.3089943
6,-1.3299882,3.9545336,2.2320404
7,-0.94910324,4.111706,4.314373
8,-2.7758133,-0.5881996,2.0187607
9,-0.5728391,-6.488887,-0.785373
10,0.14143634,-6.916614,-0.40352213
11,1.9654415,-6.538027,-0.5543351
12,2.3871436,-3.1858802,-1.446706
13,-0.05191946,0.5177059,0.8500922
14,-2.8457575,6.201783,-0.12132263
15,-5.4956484,5.4736605,2.5378702
16,-1.5937023,1.8306684,1.3575099
17,-0.83922005,-3.0762687,1.5410922
18,-1.0839156,-3.95794,-1.4165598
19,-2.9000077,-1.8418674,-1.4000976
20,0.8337116,0.27622986,-0.838063
21,3.1380317,0.7318907,0.7752192
22,0.19507319,0.3175192,0.10994053
23,0.09000164,-0.12127781,0.07130718
24,0.03904903,0.027403831,-0.257622
25,-0.067620695,-0.0102415085,0.06568837
26,0.18692058,-0.068707466,-0.011854172
27,-0.18878996,0.068081856,0.095323086
28,0.31197643,-0.13754272,0.1473012
29,-0.2976517,0.021073341,0.12918735
30,0.1568225,-0.11617184,0.037331104
31,-0.20952588,-0.0039577484,0.030746698
32,0.26975518,-0.14301682,-0.04193592
33,-0.10289061,0.061645508,0.009974003
34,0.18839532,-0.07319164,0.02089858
35,-0.07840115,-0.021492004,-0.08326006
36,0.16885298,-0.21882343,-0.047584057
37,-0.16912419,0.17825127,0.09847832
