index,x,y,z
0,-0.0004950762,-0.052947998,0.035241127
1,-0.052239656,-0.10028839,0.09735298
2,0.09886134,-0.08751583,0.10839319
3,0.0024613142,-0.08465862,0.022271156
4,0.018733501,-0.0494833,0.068982124
5,0.124690175,-0.05339241,0.08987141
6,0.0004143715,-0.08421135,-0.014447689
7,0.05953014,-0.06383705,-0.11319637
8,-0.03937936,0.0076122284,0.1977582
9,0.0332613,-0.075582504,-0.04390669
10,0.073281884,-0.08918285,-0.10995293
11,0.22149527,-0.109677315,-0.23439312
12,0.68515134,1.6199913,3.1409612
13,-0.7446747,7.3239746,5.6655827
14,-2.921717,0.098088264,1.8233329
15,1.2505599,-8.356751,2.2331195
16,2.1896276,-8.195131,-0.5633231
17,1.3424097,-6.2073164,-2.2927547
18,-1.925448,3.2720876,-0.23683453
19,-5.286527,7.804854,1.5055227
20,-1.9176803,3.6755342,0.5064354
21,0.11522436,-2.8710966,1.3747346
22,-1.1726089,-3.6529922,-0.013834715
23,-2.534821,-1.2142944,-1.247009
24,-1.1854227,-0.37521648,0.25734305
25,1.9885827,0.31108475,0.61239386
26,2.389829,0.27500725,0.632221
27,0.09941995,-0.13896465,-0.31138325
28,-0.5233216,0.13838768,-0.09217858
29,-0.014880776,-0.046497345,0.2766552
30,0.14058018,-0.149189,0.036367655
31,-0.10512364,0.0140686035,-0.013184071
32,-0.035060883,-0.03249073,0.13337088
33,-0.0016936064,-0.054374695,-0.09493756
34,0.22492528,-0.02686119,-0.22833347
35,-0.1345985,-0.05427265,-0.036139727
36,-0.10386348,-0.045632362,-0.0047245026
37,-0.031924844,-0.0019779205,-0.060408592
38,0.13999474,-0.06534386,0.04196644
39,-0.041704774,-0.074913025,0.09715176
40,-0.05020082,-0.028618813,-0.04536748
41,-0.04269445,-0.07447243,-0.02989912
42,0.0073070526,-0.049960136,0.06914997
