index,x,y,z
0,0.103859425,-0.02645111,-0.019987583
1,0.10495639,-0.008399963,-0.110518456
2,-0.12985563,0.02906704,0.14058018
3,0.11514115,-0.0712204,0.012041092
4,-0.4262743,0.06514454,-0.09460354
5,0.0009355545,-0.016263962,-0.023524284
6,-0.13955975,0.0037326813,-0.09329939
7,0.13713121,-0.09005928,0.02375698
8,-0.15491414,-0.10831642,-0.06901169
9,-1.4395118,-2.9513264,0.13698483
10,-0.34935296,-3.7387223,-1.9060082
11,0.22632778,-2.952557,-3.641565
12,1.3310194,5.197546,-9.804266
13,-0.40376544,-1.5272918,8.403251
14,-1.1058848,-0.7035612,8.459579
15,-0.19727588,0.42681694,-0.2731123
16,-0.16485834,-0.32705683,-0.4749422
17,-0.13759375,-0.12394509,-0.044021606
18,-0.036031246,0.11655943,0.00767231
19,0.2049737,-0.098498896,0.08687687
20,0.19817281,-0.19657063,0.012724876
21,0.10010266,-0.14222832,-0.120853424
22,0.060040712,0.0020480044,-0.2654705
23,-0.048572302,0.110929154,0.043865204
24,-0.019220114,-0.06801482,0.08971214
25,0.070614815,-0.031660117,-0.13610172
26,-0.00830245,-1.7665327e-05,-0.07165432
27,0.024685621,-0.023771249,-0.011976242
28,-0.0050821304,-0.08283943,0.06558895
29,0.100206375,-0.06465625,-0.06953812
30,0.06308222,0.01952517,-0.049427986
31,0.08808708,-0.034872923,0.0544672
