index,x,y,z
0,-0.089182615,-0.045134544,-0.17966509
1,-0.031848192,-0.025492668,-0.09835744
2,-0.066544056,0.034578323,0.060487747
3,-0.008785248,-0.00047683716,-0.16063547
4,-0.01677227,-0.03777504,-0.045461655
5,-0.07843375,0.0060367584,-0.1847229
6,-0.024907112,-0.02344513,-0.037623882
7,0.027907848,-0.064658165,-0.1731329
8,-0.117403746,-0.018868446,-0.02240181
9,-0.029809475,-0.103048325,0.10936499
10,0.016386032,-0.00787735,-0.20096564
11,0.14053345,0.121486664,-0.5694516
12,-0.08085418,0.0053625107,-0.10274458
13,-0.17989135,0.053180695,-0.31585217
14,-0.00987339,-0.363554,0.103308916
15,0.6476966,-4.5458,-1.7056074
16,2.5127683,-5.509423,-7.333133
17,1.9888877,-0.2964425,-1.9874487
18,-4.489521,4.803152,14.284718
19,-1.4590852,1.5505466,4.4158306
20,1.30565,-0.8435736,-0.97772026
21,0.20633769,-0.52173805,0.17317963
22,-0.33464026,0.024603128,0.7978687
23,-0.5399821,0.26900315,-0.0697546
24,-0.035530567,0.11862445,-0.13587761
25,0.2707169,-0.042251825,-0.052635193
26,-0.18464184,0.060474873,-0.091041565
27,0.06250405,-0.0949049,-0.16395664
