index,x,y,z
0,0.062356472,-0.026650429,-0.04273081
1,0.03951454,-0.04288578,0.21663094
2,0.10841036,-0.049351692,0.09404564
3,0.101463795,-0.039854527,0.030638695
4,0.12866974,-0.069943905,0.15884638
5,0.07380724,-0.04860449,0.09218502
6,0.0025582314,-0.018980026,0.042892456
7,0.066263676,-0.027257442,0.055784225
8,0.0258708,-0.079499245,0.12688446
9,0.17332983,0.21641588,-0.3083849
10,0.0240798,-0.25943995,-0.44769764
11,0.19350243,-0.16178751,0.6406002
12,0.087359905,0.13030243,-0.24123955
13,-1.0619493,1.8217669,-0.6403017
14,-1.9111567,1.6007423,1.1448312
15,-4.046833,1.5533199,2.6676836
16,-1.9711723,-0.8497176,1.3255658
17,-4.18284,-3.673779,1.0135193
18,1.4164356,-6.8315372,-1.5129179
19,2.316613,-2.7561774,-0.71973586
20,0.47387058,-0.20308113,0.42318702
21,-0.26698965,-0.001077652,0.07140589
22,-0.011307061,-0.028229713,0.24213338
23,-0.1826315,0.0063228607,0.19911194
24,0.29688996,-0.09740639,0.027004719
25,-0.33894628,0.09345627,-0.3868674
26,-0.12013829,-0.21142769,0.27596337
27,-0.13231236,-0.026804924,0.07567346
28,0.10071772,-0.1174202,0.14041287
29,0.175847,0.13071918,0.16355157
30,-0.17009044,0.04181862,0.16200632
31,0.3947271,-0.28993988,0.34156972
32,-0.11858994,0.10996628,0.03131491
33,0.12054211,-0.12988472,0.23755825
