index,x,y,z
0,-0.037385464,-0.05133891,0.05128479
1,0.1443479,-0.036571503,0.021406174
2,-0.009561062,-0.017071486,-0.0033483505
3,0.013588905,-0.05458808,-0.003976822
4,-0.012803316,-0.014908552,-0.06875515
5,0.10677695,-0.04243946,-0.031794548
6,0.09612751,-0.047908783,0.028871536
7,-0.05234337,0.082405806,-0.10160923
8,-0.036170244,-0.050864935,-0.055675507
9,0.08867264,-0.043063402,-0.07373428
10,0.022561789,-0.08637166,0.030701637
11,0.02093196,0.00560236,-0.10666752
12,0.020984173,-0.063696384,0.0058021545
13,-0.39824295,0.17386603,-0.60974693
14,-1.6973383,3.5885153,9.135607
15,-3.7466378,1.563818,7.3556895
16,-0.05492735,-8.103239,9.56644
17,3.945592,-6.7795563,-8.272819
18,2.5473373,-2.6524992,0.1785295
19,-0.35355282,-0.00046920776,-0.0011076927
20,-0.47621608,0.14600468,0.09915495
21,0.4394914,-0.33512592,0.2842052
22,0.0859077,-0.14499474,0.44032025
23,-0.31644535,0.08287811,-0.2609799
24,0.072934866,-0.29792976,0.08212161
25,-0.05006051,-0.02652359,0.2874322
26,-0.09990382,-0.07736492,-0.14290643
27,0.04299569,0.008177757,-0.07396722
28,-0.044056654,-0.15365219,0.31148386
29,0.06794953,-0.06307316,0.087043285
30,0.06278181,-0.16090298,-0.006300688
31,0.17945409,0.087700844,-0.066871405
