index,x,y,z
0,0.012372494,-0.13410997,0.31087494
1,-0.3365836,0.23240471,-0.5904188
2,0.07847047,0.1529088,-0.3493824
3,0.062339306,-0.3020897,0.4414053
4,-0.55739975,0.30476046,-0.5874882
5,-0.4117527,0.13111258,-0.066783905
6,0.005807638,-0.070643425,0.061174393
7,-0.1330874,-0.072434664,0.0570364
8,-0.42801833,0.0703671,0.038114548
9,-1.0315034,-0.038864613,1.6993885
10,-3.4192696,1.7034326,4.274627
11,0.07736981,0.5049405,6.11187
12,-3.0023723,-2.4566188,3.71377
13,-0.65515745,-7.7495513,-2.9465213
14,1.1050929,-5.0274763,-1.3569014
15,0.8579884,-0.87935543,-1.8676717
16,0.12920688,-0.07029438,0.4709785
17,0.03720084,-0.17795086,0.64344406
18,-0.091299355,-0.04867077,0.30053043
19,-0.1822711,-0.17695141,-0.19417477
20,-0.5069717,0.05887699,-0.261894
21,0.7900982,-0.30381012,-0.38534665
22,-0.113720536,-0.24151325,0.4668293
23,-0.17263216,0.28746414,-0.6152923
24,-0.1317631,-0.07113457,-0.3489449
25,-0.56024253,0.26766396,-0.690027
26,0.46544486,-0.11106491,-0.18837762
