index,x,y,z
0,0.05016744,-0.030974388,-0.041245222
1,0.48571527,0.11997604,1.3106623
2,-0.33646607,2.2013817,0.35552526
3,-2.0464664,4.736394,-0.17994595
4,-1.3029476,1.6122141,2.8276513
5,-2.1230757,-1.936264,0.6146716
6,2.8867328,-5.4762335,2.9757545
7,3.8407855,-5.54258,1.585578
8,-0.22481811,-5.2039824,0.06551179
9,-2.7415519,-3.004054,1.1481731
10,-4.766582,1.6036749,1.310869
11,-6.2424083,2.280384,-0.43489742
12,1.9901192,2.129177,-0.16754532
13,4.5667205,2.5107317,2.3470907
14,0.9895209,0.097335815,0.681757
15,0.027494907,-0.34134483,-0.39774895
16,0.10405111,0.33221626,-0.051003695
17,-0.087587595,-0.06348705,-0.059788465
18,-0.023663998,-0.06571865,0.20154071
