index,x,y,z
0,-0.0023982525,-0.017026901,-0.3170216
1,-0.10619748,0.13130474,-0.12186289
2,-0.17649627,0.30821896,-0.9398253
3,0.37685025,-0.3012333,2.2468228
4,-0.2179563,-0.16127682,-0.22672462
5,-0.3597384,0.19373894,-0.819716
6,0.009483576,-0.1948824,0.39141917
7,-0.009597063,0.008683205,-0.27479434
8,-0.094676614,-0.083976746,-0.26417613
9,0.013107657,0.027503967,-0.17119384
10,-0.0055396557,-0.02179718,-0.21282363
11,-0.07519221,0.030723572,-0.14055514
12,0.12753165,-0.00480175,-0.54999566
13,0.10946345,1.3143339,-0.14529705
14,-1.0867116,4.8619947,1.1009114
15,-1.2322392,2.5745134,2.4585037
16,-1.8446374,-0.80928326,0.86900747
17,-1.3184276,-3.1782136,1.2141578
18,-0.30458033,-4.394914,0.03160426
19,-0.283548,-1.4223719,-0.5188533
20,0.51024306,0.8776846,-0.15766925
21,2.0767226,-0.97491074,1.176944
22,1.8790581,-2.2219572,-0.21454918
23,1.0308188,-3.670302,0.8759513
24,-0.5776808,-2.2975926,0.018752694
25,-1.6963155,-0.28774357,2.6835
26,-3.089474,1.9070816,-1.3349469
27,-4.0807996,1.6735239,-2.2413313
28,-1.8335631,2.483656,-0.24244595
29,1.970983,1.2716036,0.4746244
30,2.7158997,0.12666988,0.8036375
31,0.9479071,-0.21363735,-0.40922523
32,-0.4076743,0.07651615,-0.021067858
33,0.3402964,0.04589939,-0.3117447
34,0.19147766,0.09368038,-0.45707107
35,-0.1032362,0.051646233,0.014144182
36,-0.1079247,-0.2608862,-0.28454328
37,-0.12570524,0.052786827,-0.17518282
38,-0.16664433,0.15511227,-0.16145563
39,0.03311217,-0.0651474,-0.091858625
40,-0.030326605,-0.0029697418,-0.13354063
41,-0.08445275,0.06806755,-0.19707155
42,-0.20697963,-0.063700676,-0.06960845
43,-0.09417999,-0.013545036,-0.08515048
44,-0.14457417,-0.16985226,-0.08348155
45,-0.15511525,-8.9645386e-05,-0.124270916
46,-0.24701178,-0.12473297,-0.13970304
