index,x,y,z
0,0.05922115,-0.010663986,-0.063672066
1,-0.08842111,-0.044807434,-0.024070024
2,-0.079776764,0.02328968,-0.09278512
3,0.061572075,-0.07925129,-0.057451963
4,-0.031762242,0.045539856,0.043678522
5,0.03566408,-0.02899456,-0.10757327
6,-0.015184522,-0.036294937,0.01913023
7,0.060628176,-0.04572773,-0.18055081
8,0.22497594,0.2949438,-0.0891037
9,-0.5933943,1.4552011,-0.78520966
10,-1.6198133,4.2972927,0.17134619
11,-1.6259186,2.9591904,3.4559994
12,-1.1336068,-0.23755455,0.89528894
13,0.5779033,-4.035768,0.39419723
14,-0.14305723,-4.420318,0.9068327
15,0.18456113,-0.5843859,0.2944508
16,2.1166124,-0.43059826,0.5832839
17,3.227763,-4.3062773,-0.40365955
18,1.6501052,-3.4480844,0.29363483
19,-1.3145301,-1.6538692,0.84669256
20,-3.5510352,0.21531773,0.8411732
21,-4.884905,1.4771433,0.39773607
22,-2.916427,1.9592409,0.9434509
23,1.0969238,2.341261,0.11981058
24,2.9476025,0.6809597,0.55450416
25,1.5054543,0.3022604,0.73590446
26,0.13396764,-0.10445213,-0.42391038
27,-0.37497926,-0.09762955,0.6021166
28,0.03531599,-0.08751297,-0.45861363
29,-0.119069815,0.069581985,-0.08286595
30,-0.18954563,-0.17454529,0.10792947
31,0.00533247,-0.038859367,-0.122421265
32,-0.008158445,-0.05758953,-0.06406665
33,-0.19125295,0.0039777756,0.08083868
34,0.040771484,-0.094096184,-0.04118061
35,-0.4328755,-0.12243557,0.13404417
36,0.29331875,0.06047249,-0.09663987
37,0.048772454,-0.20053291,-0.1547625
38,0.016525269,-0.037700653,-0.015426159
39,-0.040528417,0.00909996,-0.02460885
40,0.050163507,-0.0320158,-0.14332557
41,0.0951004,0.011668205,-0.086892605
42,-0.0063790083,-0.01634121,-0.034600258
43,0.05054617,-0.01347065,0.015780449
