index,x,y,z
0,-0.06469214,-0.03549671,0.016035795
1,-0.026199222,-0.07468128,-0.072438
2,0.046429157,-0.018677711,0.057985067
3,0.03492129,0.01690197,-0.07883048
4,0.091405034,-0.0724802,-0.080596685
5,-0.04250145,0.086307526,-0.020080566
6,0.04337275,-0.0600729,-0.07486892
7,0.013811588,-0.018953323,-0.06635976
8,0.34016824,0.40526295,-0.24698734
9,0.2551694,1.0743179,-0.532506
10,-0.6957998,3.4235516,0.24935627
11,-2.1299589,2.5425634,2.7274094
12,-1.5184038,-2.5974574,-0.07090837
13,-0.57517964,-6.2641706,0.49396414
14,0.41780794,-0.6238451,-0.20330277
15,1.9926099,-0.31641293,1.0297053
16,2.1146386,-2.1788955,0.59097594
17,1.7086232,-3.6267595,-1.2250028
18,-0.14027822,-3.1276894,-0.8384821
19,-2.188178,-1.3914437,1.9781692
20,-4.25234,0.70691586,1.9768376
21,-2.546821,1.0674372,-0.41075325
22,0.6512902,3.1713066,0.75635624
23,3.1155791,1.8198347,1.5231485
24,0.54879475,0.33777237,-0.39912558
25,-0.6696131,0.41094875,-0.17794228
26,-0.041322708,-0.12881088,0.075965405
27,0.14826298,-0.17184734,-0.10924864
28,0.00821352,-0.085264206,0.036527395
29,-0.14001513,-0.04776001,-0.16696978
