index,x,y,z
0,-0.26734614,-0.016065598,-0.18538535
1,0.10683656,-0.18361282,-0.04116416
2,-0.1394484,-0.1900177,0.25755477
3,-1.7552234,-0.6708784,-0.2677794
4,-5.720159,0.91489506,-1.1475213
5,-3.5865355,-1.2604723,-2.6410496
6,1.7138479,-1.4102626,-0.69711065
7,4.624389,-1.2889214,5.900923
8,-0.44115496,-1.9288764,-1.1714556
9,-0.33777264,-4.875597,-1.2585261
10,1.1490345,0.37423992,-1.5606575
11,1.5840868,4.0871315,2.0826898
12,4.447255,-0.4521351,5.3236427
13,-2.3255682,-2.0681305,-0.017455578
14,-7.0051804,-0.8825321,-1.0669537
15,-6.977083,-0.7564802,-1.2102084
16,-4.5417647,-1.549151,-1.8344734
17,2.004455,-0.5168419,-0.64142203
18,5.2135863,-1.7673984,3.64045
19,0.2740394,-3.1121187,-0.84992456
20,1.7116708,-4.749611,-2.3685455
21,-0.21396112,6.789085,0.15232372
22,4.335033,1.6093354,8.831025
23,0.041740417,-2.1205015,-0.60007
24,-6.5682526,-0.7154188,-2.946414
25,-2.2926023,-0.21354246,-0.79819536
26,-0.62244344,-0.24095106,0.25739384
27,0.41743326,-0.07990742,-0.17866707
28,0.19826078,-0.029474735,-0.026256084
29,-0.06970477,-0.018862724,0.27200127
