index,x,y,z
0,-0.0065227747,-0.012453079,-0.28727508
1,0.22790146,-0.09912586,-0.056847095
2,-1.9490179,0.044504166,0.0074915886
3,-6.003154,-0.08787918,-0.63450813
4,-3.3084443,0.4905691,-2.9585562
5,0.2804019,-0.56505394,0.41286707
6,4.839864,-3.0595145,3.1512113
7,1.2400564,-3.820589,0.086783886
8,0.23023239,-2.7285538,-3.1147747
9,2.5886612,4.078782,0.59601927
10,0.80590296,3.0768943,4.4449143
11,6.332093,-1.5969663,4.6917214
12,0.18406153,-2.361041,0.19303322
13,-6.5936728,0.22922277,-2.406428
14,-8.594685,0.054996014,-1.253304
15,-6.2150693,-0.99359083,-2.978751
16,-0.02880764,-0.41560602,-0.7623844
17,6.5894456,-2.6494102,5.6665206
18,2.472814,-2.281209,-0.9151206
19,2.4288712,-4.3215837,-2.3477802
20,2.3281243,1.4202147,-0.7063384
21,-1.1446252,5.4385567,4.646362
22,3.5107324,0.2553501,6.14844
23,0.036505938,-3.799805,-0.6485596
24,-6.4248805,-0.693553,-4.0031157
25,-2.1906984,-0.078457355,0.1742549
26,0.08030772,0.3570919,0.20041895
27,0.3808508,0.07809782,0.030082226
