index,x,y,z
0,4.9459424,-1.6326189,3.07883
1,1.7922509,-1.3610716,2.1781263
2,2.4511182,-3.461852,0.4629097
3,0.12858588,-2.2356567,-0.58408546
4,2.285774,3.3285542,1.2598035
5,1.0547543,3.2516813,2.5343018
6,6.7878327,-0.61385727,3.6130893
7,2.5958047,-0.54540825,1.3919394
8,-3.4087818,0.3953104,-0.78993845
9,-2.4435978,-0.16406536,-0.28125048
10,-3.676535,-0.14210033,-1.1801252
11,-1.4248686,-0.7994237,-0.65608406
12,4.074899,-0.6513891,1.1012473
13,5.796248,-1.246274,3.7021747
14,1.9106007,-1.3163958,0.65831184
15,0.78708065,-3.7384644,-1.6151204
16,1.1821008,-1.2576809,-1.9205413
17,0.6906778,2.9428577,1.7370605
18,2.6378303,3.5353618,3.9392276
19,12.223019,-4.173341,-0.9693203
20,-3.6253676,1.0352688,-0.22429848
21,-1.593641,-0.12497187,0.07490063
22,-0.25020075,0.3895173,-0.74791193
23,1.2306099,1.0159583,-1.0582056
24,2.0674818,0.6337905,0.16029453
