index,x,y,z
0,-0.12955481,-0.00016593933,-0.14750585
1,-0.045769215,-0.19931793,0.16984478
2,-0.17116296,-0.030205727,-0.038024753
3,-0.10817516,0.039937973,-0.20737527
4,0.02821076,-0.035956383,0.2922108
5,0.0422557,-0.07787895,0.07587671
6,-0.108205795,-0.13117695,-0.15514573
7,0.041696906,0.020565033,-0.23791403
8,-2.9511495,-0.15353966,0.43676668
9,-3.065918,-0.13660145,-0.97553533
10,0.35662234,-0.50551033,-0.23217213
11,1.7968719,-0.13312054,0.43410516
12,1.5370619,-0.4043188,0.70170355
13,-0.3123655,-1.0443001,-0.2307378
14,-0.1439194,-1.6305113,-0.80357075
15,0.007248495,1.3340721,-0.5617322
16,1.0775399,1.6432714,1.0858202
17,2.5821044,0.40869522,0.55894566
18,0.66542804,-0.85950947,1.1699886
19,-3.7446065,0.195714,-0.28908122
20,-2.7222939,-0.46779823,-0.22085977
21,-3.0324194,-0.91299534,-0.17794383
22,-0.48425758,1.0136423,-1.7330562
23,3.4849265,-0.2811861,3.0646234
24,1.406485,-1.8625712,-0.2027123
25,0.31627157,-2.6845026,-3.5996146
26,0.33781284,2.9561806,0.5348253
27,0.17701104,2.4863634,2.5125775
28,4.3482833,-0.70553637,1.1769452
29,-0.780094,-0.97043276,0.29434013
30,-4.0021653,-0.27023745,-1.9270148
31,-0.7188238,0.0392828,0.04740572
