index,x,y,z
0,-0.04835409,0.050014496,-0.3082974
1,-0.024908602,0.14905262,-0.21343374
2,0.22088742,-0.009952545,-0.25648654
3,1.1801214,1.7777519,-0.8619236
4,4.4474735,-1.0473547,1.0085876
5,1.6458067,-1.7660179,0.5936537
6,-2.0699658,-1.6100554,0.9097545
7,-3.2458124,0.119776726,0.098888755
8,-2.138877,0.051480293,-1.0303433
9,-5.0361843,0.47277164,-0.3007462
10,-3.1520452,-1.4094753,0.35286677
11,2.7306662,-0.67793274,-0.05236101
12,2.2193737,-1.1376324,0.567721
13,0.5094291,-4.427306,-0.98558295
14,2.3675408,-3.088162,-4.426772
15,-0.46574163,3.5026417,-2.5804672
16,-2.1387138,6.3929214,3.6173468
17,-0.3095026,1.0597849,0.6535435
18,0.22007513,-0.477674,-1.1792469
19,-0.24681419,0.11782646,-0.05765009
20,-0.35803467,0.34449863,-0.33209753
21,-0.08640766,0.11296129,-0.40906286
22,-0.086422324,0.13288355,-0.29985285
23,-0.072714865,0.12828875,-0.059795856
24,0.09410411,0.08498621,-0.4267807
25,0.024914265,0.17444134,-0.07898283
