index,x,y,z
0,-0.11501676,-0.058916092,-0.0016403198
1,0.026374817,-0.035920143,-0.127321
2,-0.08268666,-0.05524063,-0.0018792152
3,0.18727285,-0.27716637,0.038734913
4,0.52809775,-0.3100996,0.12987709
5,2.6010537,0.3647995,0.6006024
6,5.7083445,-0.84072304,1.241738
7,-0.85531056,-1.0530739,0.4907143
8,-2.6869538,-0.13643742,0.18185711
9,-3.806402,-0.31349277,-0.30069256
10,-4.5620365,-0.17160511,-2.28828
11,-1.4844068,-0.78649044,-0.34796333
12,1.9129195,-0.61462116,0.666582
13,2.8096495,-3.029192,1.0338019
14,0.42960995,-3.7874265,0.31485534
15,0.6153711,1.3385973,-1.2105217
16,-0.5186347,4.9471292,0.1306796
17,-0.22651362,0.7283859,-0.013378143
18,-0.16380286,-0.04367256,-0.26935005
19,0.22197986,0.031147003,-0.22214794
20,0.40468514,0.30697918,-0.6016841
21,-0.33617735,0.055877686,0.40157175
22,0.16380513,-0.099580765,-0.21419287
23,-0.020066261,-0.047146797,-0.074398994
24,-0.011045098,-0.028430939,0.049132824
