index,x,y,z
0,-0.4493488,-0.5640507,-0.099895954
1,0.61514354,0.1502924,-0.76786745
2,-0.14741194,0.65618324,-0.3962028
3,-0.15907162,0.064824104,-0.33950686
4,-0.31140536,0.19250107,-0.573951
5,1.1070093,0.7483263,0.12717223
6,7.6203218,-1.2675543,2.5598352
7,-0.9784285,-3.0570765,-0.32046556
8,-4.7839227,-1.0555315,-0.7739223
9,-3.9567606,0.8809862,-2.9061031
10,-5.2523403,0.29015255,-0.58394384
11,-5.152202,0.059490204,-1.0460187
12,-1.4315817,-0.48371983,-0.38626206
13,2.4033096,-0.61299324,0.19355643
14,2.3651683,-1.2492685,0.23811519
15,-0.17479506,-4.3007655,1.4643803
16,1.0937768,-7.0274925,-1.91077
17,1.8941209,-2.2499237,-3.0848932
18,-5.3112063,9.83682,-1.1802986
19,-1.8311533,2.3174782,3.216302
20,-0.09388983,-0.9251728,0.21284103
21,0.10901368,-0.108475685,-1.2612495
22,-0.6188078,0.4618883,-0.017015457
23,-0.32040358,-0.09108925,-0.0369668
24,0.2817285,-0.055194855,-0.94780207
