index,x,y,z
0,0.009625435,-0.01240921,-0.15731192
1,1.3682722,0.40985775,-0.4109218
2,4.2455626,-0.72202206,3.2604523
3,1.6673713,-0.88298035,0.71069574
4,-0.78435564,-1.5394373,-1.0752292
5,-1.9696803,-0.88125324,-0.5015775
6,-6.226817,0.5273504,-0.84869003
7,-5.214859,-0.5758543,-0.30636573
8,-0.6460126,-1.3645649,0.8773594
9,4.0705996,-1.9985247,1.2993567
10,0.97299445,-3.736793,-1.0607607
11,1.7414515,-2.378034,-3.7061112
12,-0.7321811,6.0143857,-2.4097955
13,-0.19949389,2.407238,2.3470345
14,-0.125727,-0.12107468,-1.0650496
15,0.4225353,-0.15623856,0.27163553
16,0.012219846,0.31718826,-0.3840618
17,0.088315666,0.113266945,-0.08792019
18,-0.04065025,0.10051918,-0.20332813
19,0.2841875,0.071490765,-0.3143773
20,0.13071305,0.07706356,0.034420967
21,0.085647464,0.0414567,-0.14211607
22,0.15790391,0.013250351,-0.4043193
23,0.19158936,0.11237717,-0.07009983
