index,x,y,z
0,0.020540595,-0.028692245,0.0045154095
1,-0.015633792,-0.12547874,0.06818676
2,0.094965935,0.025135994,-0.0014090538
3,0.047681928,-0.1325798,0.016888142
4,0.013974547,-0.037501335,-0.052152157
5,0.0086553395,-0.08582783,0.06491709
6,-0.059628338,0.009034157,-0.0075440407
7,0.01337868,-0.07538223,0.082752705
8,-0.014932573,0.007024765,-0.10793483
9,0.11516142,-0.21867752,0.0011746883
10,-0.30588794,-3.4584317,1.1865246
11,1.5173428,-7.0436563,1.1218224
12,5.327156,-1.0505657,-3.5580122
13,-1.3162265,5.4634995,-1.3909438
14,-4.731142,4.6612716,9.646035
15,-0.15555,2.3926115,2.7295427
16,1.1029367,-2.7255054,-1.7186074
17,-3.9783514,-0.77227354,-1.8806169
18,-0.8631842,0.09521961,-0.95594215
19,0.012827873,0.016082287,-0.053976536
20,0.15159822,-0.062224388,0.17224407
21,0.16292453,-0.09959078,-0.018243313
22,0.04162693,0.038227558,0.0054717064
23,-0.067205906,-0.0050110817,-0.039866447
24,0.023624659,-0.062757015,-0.15281534
25,-0.009533882,-0.093161106,0.07977724
26,0.2409606,-0.0018782616,-0.077250004
27,0.16963482,-0.10480833,0.21628904
28,0.031537294,-0.009344578,-0.016067505
29,0.0752635,-0.0218606,-0.080528736
30,0.063741684,-0.12988138,-0.0700922
