index,x,y,z
0,0.009993613,-0.06406212,-0.053889036
1,-0.21432018,0.023118973,-0.05403185
2,-0.039925396,-0.051926613,-0.116666794
3,-0.20340836,0.01854229,-0.068412304
4,-0.06097877,-0.081175804,0.029861212
5,-0.15009522,0.013474464,-0.016678333
6,-0.15259081,-0.0052490234,-0.08096051
7,-0.17226815,-0.060382843,0.00703907
8,-0.064199716,-0.042682648,-0.06045866
9,-0.17789564,0.07011986,0.10447788
10,-0.088020355,-0.06923485,-0.065535545
11,-0.108740985,-0.40394497,-0.10051608
12,1.3078641,-3.8264427,2.189763
13,0.9668498,-6.5981693,0.046759397
14,3.4506593,-4.1794434,-3.081228
15,-1.6965516,4.406967,-3.2330477
16,-5.2079725,7.532626,9.681486
17,-0.09364319,2.0137525,3.7697334
18,1.7071705,-1.1859617,-1.6101007
19,-2.3784912,-1.631763,-2.370685
20,-2.4329019,-1.0902057,1.2922707
21,-0.6147115,0.08194542,-0.75436974
22,-0.14048934,-0.015960693,0.20683193
23,0.07234526,-0.18887234,0.22474766
24,0.09540677,-0.16589212,0.03490925
25,-0.17867851,-0.16538525,-0.060265064
26,-0.12276602,-0.019685268,0.053253174
27,-0.10004735,-0.13239336,-0.011214256
28,0.058787823,-0.15898895,0.07012224
29,-0.03985834,-0.120349884,0.0019025803
30,-2.5749207e-05,-0.10287285,0.08176708
31,-0.014182329,-0.14686728,0.07629013
