index,x,y,z
0,0.14098127,-0.1379385,0.06482768
1,0.18671893,-0.01935196,-0.14753127
2,0.246463,-0.012247086,-0.0688858
3,0.15207364,-0.03625965,-0.050064802
4,-0.04917492,0.065626144,-0.16401267
5,0.20991482,-0.085370064,-0.005048275
6,0.092108905,-0.017727852,-0.22620368
7,0.18399364,-0.06894779,0.038713217
8,0.027435273,0.017474174,-0.010154486
9,-0.0026467964,-0.018546104,-0.17586017
10,0.20047754,-0.06749344,-0.04182577
11,0.124984115,-0.19208813,-0.14512229
12,0.22255245,-0.80226326,-0.030253649
13,-0.4406434,-2.214244,0.48732865
14,1.6639855,-5.4951253,0.6844227
15,4.459244,-2.348998,-2.048758
16,-2.1987047,5.9999843,-1.711559
17,-6.0909257,6.0289073,7.8843493
18,1.3517101,1.7390208,2.816064
19,1.2507439,-0.2908535,0.9709902
20,-1.0533392,-1.9626656,-0.25022984
21,-2.7665174,-0.7201786,-1.3791819
22,-1.0199666,-0.051686764,-0.2191534
23,0.07144308,0.074836254,-0.09046841
24,0.041780233,0.027271748,0.016720772
25,0.17577791,-0.08513975,0.020296574
26,0.1425054,-0.007750511,0.097201824
27,-0.021356106,0.0833621,-0.26643753
28,0.027662039,0.002614975,-0.13692284
29,0.036589384,0.01512146,-0.16224527
30,0.13134766,0.024241924,-0.02145052
31,-0.057267904,0.020912647,-0.048072815
32,-0.12987208,0.0076265335,-0.03016758
33,0.018653631,0.10870075,-0.24122667
34,0.091477394,-0.08335447,0.1650629
35,0.048087835,-0.08860159,0.08786297
36,0.042619944,0.027794838,-0.08046579
37,-0.0894413,0.04543352,-0.094347
38,0.020213604,-0.03633833,0.009432793
39,0.020475626,-0.046956062,-0.034484863
40,0.07128644,0.04061365,0.029658318
41,0.041062117,0.023305893,-0.111824036
42,0.044235945,0.0088095665,-0.16948366
