index,x,y,z
0,0.023075342,0.0014333725,-0.08628559
1,0.07514167,-0.07319641,0.021881342
2,0.032637477,0.081933975,0.0028996468
3,0.05329752,-0.06837177,-0.06026244
4,0.023803711,-0.11645985,-0.06809068
5,0.009662867,0.0069379807,-0.08360934
6,0.097313404,-0.017623901,-0.07260704
7,0.15153551,-0.17761707,-0.29490995
8,-0.16172493,0.5935621,-1.4745975
9,0.12789166,5.295418,-1.1516042
10,-2.0527117,5.3343906,3.688342
11,-2.2754073,-1.6345377,3.6081266
12,3.372384,-5.918397,3.712708
13,5.007759,-8.856484,1.6574492
14,-2.0764523,-4.9779577,-3.3377752
15,-10.605843,2.2479286,-0.6335201
16,-3.7133708,2.3199453,1.5573382
17,9.573101,1.3368292,5.014881
18,6.4991198,-2.1005383,3.1047685
19,0.51235294,-6.64885,4.437705
20,-5.6809816,-2.2703671,-0.6127465
21,-7.2378693,-0.18103027,-0.75955737
22,-0.94583225,1.6221609,3.187369
23,4.9974093,2.8028698,2.655506
24,0.9008277,-0.1484394,-0.03143072
25,-0.58918464,-0.35593128,-0.25710154
26,-0.0066717863,0.15929508,-0.20252728
27,-0.005267024,0.065675735,0.08902764
28,0.06600618,-0.014850616,-0.116319895
29,-0.050131917,-0.004948616,-0.10224438
30,-0.0322119,-0.12613964,-0.045722008
31,0.1036427,-0.048075676,-0.13858628
