index,x,y,z
0,0.16992736,-0.011767387,-0.2578087
1,0.09819746,0.0872736,-0.21160579
2,0.10039687,0.014588356,-0.03799486
3,0.073425055,0.009206772,-0.16671205
4,-0.07711887,-0.053347588,-0.066212654
5,0.3614396,-0.008784294,-0.29272866
6,0.06432104,0.15991116,-0.006971836
7,0.011474609,0.022641182,-0.17223835
8,0.08022952,-0.01697445,-0.1311996
9,0.0792284,0.05488968,-0.14700127
10,0.06963611,0.05918312,-0.14286041
11,0.04810214,0.033643723,-0.18929434
12,0.12695003,0.013391495,-0.2316525
13,0.2917087,0.40671158,-0.63465214
14,-1.4549248,2.2026052,0.52669716
15,-2.7276258,4.8701706,2.087742
16,-1.2465904,1.1117458,3.3292575
17,-0.3539499,-3.1559596,1.639885
18,7.243026,-8.750106,3.1033149
19,-3.57052,-5.920156,-1.6915635
20,-10.578563,-0.2080431,-1.1741712
21,-4.427666,3.9142265,-0.4314226
22,8.979152,1.5503588,3.6153798
23,4.1680756,0.9569845,1.5256847
24,5.463549,-3.271925,2.8601334
25,-0.86839914,-6.521999,2.3619227
26,-5.0761213,-3.8825665,-0.56821656
27,-9.300451,-0.75916576,-3.7449489
28,-5.5506473,0.7418456,0.5729439
29,6.9116163,4.1898737,6.600933
30,2.1401494,-0.29455185,-0.4096732
31,-0.493248,-0.5944152,-0.98488283
32,-0.46886444,0.41795444,-0.14237118
33,0.21012187,0.25735092,-0.022491455
34,-0.09548497,0.12737083,-0.14663649
35,-0.043901682,-0.0802145,-0.13371706
36,0.055877447,0.044638634,-0.13420773
37,0.11588335,0.071118355,-0.19121361
38,0.246773,0.17177296,-0.061721325
39,0.032669783,0.11718273,-0.06568432
40,0.05616641,0.008152962,-0.21424294
41,0.06636357,0.1410923,-0.085029125
