index,x,y,z
0,0.060433507,-0.0529747,0.040322542
1,0.042803407,-0.040742874,-0.08848798
2,0.015885472,-0.020479202,-0.057636738
3,0.13055241,-0.14691544,-0.10636282
4,-0.08490801,0.19347191,0.08982062
5,0.054228425,-0.04868889,-0.0030508041
6,0.01407814,-0.066376686,-0.053756595
7,-0.65399957,1.7249308,-0.8229593
8,-1.7100741,5.006233,0.6086383
9,0.60811836,2.11489,2.1753466
10,-0.33585733,-1.6346388,2.0430508
11,3.9439802,-6.3764896,3.0673094
12,3.447741,-6.8485885,-1.0151482
13,-3.795882,-4.3783407,-1.0505457
14,-10.362281,1.6119251,-0.029194951
15,-6.314547,2.0193453,1.348613
16,7.3282895,2.8047943,1.9350986
17,4.2476306,0.62361145,2.943873
18,3.5790365,-1.8824577,1.6893823
19,1.1894885,-2.9324255,1.5744909
20,-0.634707,-3.2819595,0.8391365
21,-1.6429377,-1.656795,-1.2828131
22,-5.223011,-0.048948288,-2.549974
23,-5.270586,1.0592432,-1.9339614
24,-0.50888324,1.595418,4.4028544
25,4.0062523,1.3070583,3.2953665
26,1.3196913,0.11614132,-0.40683126
27,-0.3383677,-0.20622253,-0.1517179
28,-0.22745562,-0.10924339,0.018999815
29,-0.057572126,0.07089138,-0.03673029
30,0.023467302,0.097925186,0.13318634
31,0.010219097,-0.1404934,0.029237032
32,-0.04692626,-0.053318024,-0.040139437
33,-0.02580905,0.15094948,0.0642457
34,0.19051218,-0.11729908,-0.008790731
35,-0.075978756,0.011334419,0.0593853
36,0.08519435,-0.15766144,0.10565853
