index,x,y,z
0,-0.073076844,-0.028207779,-0.022892475
1,-0.11936569,-0.029752731,-0.016905308
2,-0.21457756,-0.040475845,-0.0063028336
3,-0.29627144,0.16953182,0.12604761
4,-0.07728398,-0.22032833,-0.2832985
5,-0.60152113,1.3820963,-0.24347734
6,-2.1653018,8.216482,2.473558
7,-2.7046285,2.5447626,5.7132425
8,-0.20672572,-4.6538916,6.016614
9,3.0377758,-9.589181,0.98527825
10,2.0328844,-9.098107,-1.9400437
11,-5.0053673,-2.828259,-1.3794514
12,-12.312546,4.357646,0.94497824
13,-4.384348,3.692401,2.7165232
14,9.564708,-4.019454,3.0191019
15,4.5400577,-0.38411522,0.4945482
16,5.7732973,-4.273173,2.0853405
17,-3.9504218,-5.7980533,1.8140662
18,-5.443733,-2.863871,-0.54218173
19,-9.355977,1.810853,-0.38790703
20,1.6923242,1.3452487,6.032145
21,7.1341305,-0.62822294,2.2155137
22,-0.23031688,0.43388748,-0.7423396
23,-0.6411941,0.11623764,0.16164207
24,-0.19037843,-0.34374428,0.16098785
25,0.026141882,-0.147439,-0.39136744
26,-0.110140085,-0.001830101,-0.121368885
27,-0.20682216,0.053407192,-0.08514881
28,-0.077394724,-0.09116125,-0.03529644
29,-0.16006231,-0.19209242,-0.2554202
