index,x,y,z
0,-0.020958781,0.019051552,-0.02295971
1,-0.07110381,-0.054694653,-0.14041233
2,0.02046585,-0.010997295,0.05976677
3,-0.11611366,0.067029476,-0.23405075
4,-0.2592938,0.16625357,-0.24579477
5,-0.09219217,0.02642107,-0.51876974
6,-1.1293837,2.0434809,2.6377974
7,-3.1883242,6.287875,5.7207527
8,-1.74609,1.4028215,4.611353
9,-0.85979044,-4.5574207,3.5023909
10,3.7056155,-7.2738457,2.1627011
11,5.4933314,-8.925708,-2.7703044
12,0.18209743,-6.3318243,-4.1165857
13,-8.637885,-1.4021845,1.5758142
14,-14.890577,5.354432,2.4691305
15,-1.3105109,-0.8018379,3.0582724
16,11.594252,-4.7865176,3.8086677
17,5.1311555,-0.62154675,-0.5159949
18,3.5267377,-0.33365822,4.993107
19,0.8916197,-4.1272993,2.8160877
20,-2.496633,-4.982017,-2.2274323
21,-4.110614,-1.5147848,-2.090388
22,-7.1238294,1.9373875,-2.3537443
23,-4.690357,1.3543267,0.6014447
24,5.751117,-0.29461288,4.2391834
25,3.4265804,0.20756626,0.49854803
26,-0.11998832,0.054834366,-0.96794176
27,-0.57539546,0.15856934,0.041637897
28,-0.0049784184,-0.04443693,0.35069656
29,-0.050423026,0.1090436,-0.1641674
30,0.30304205,-0.051207542,0.061541557
31,-0.00012254715,-0.056550026,0.005674362
32,-0.13655972,0.017522335,-0.15186834
33,-0.11325872,0.025995731,0.08916187
34,0.019744039,0.052984715,-0.06260586
35,0.06339133,-0.06616306,-0.03083086
36,-0.14771903,0.03090334,-0.1618433
37,0.0122003555,-2.4795532e-05,-0.14955711
38,-0.08531797,0.018163204,-0.04215145
39,-0.05349469,-0.047475815,-0.11285782
40,-0.037543654,0.036863327,-0.12187004
