index,x,y,z
0,0.14250219,1.0234451,0.5139251
1,-0.7718083,3.6548986,3.7849572
2,-1.4605839,3.157504,4.422224
3,-1.0461122,-1.185339,1.7923987
4,-0.19877845,-4.015595,2.6371872
5,1.0990134,-4.2323923,2.095889
6,6.2389183,-6.090242,-0.20188677
7,1.6404829,-5.0787296,-0.18295348
8,-1.5029619,-3.0744252,0.3700254
9,-9.726622,1.6891422,1.4072897
10,-7.6896405,3.3693295,2.3217468
11,4.4535837,-0.18754578,2.473442
12,6.4715652,-0.78125477,4.1898093
13,3.1963902,0.28659058,3.1061203
14,3.0094562,-4.277505,2.1039977
15,-0.6258602,-5.647684,0.37347114
16,-3.702719,-2.9723616,0.50184727
17,-5.1188164,0.6944237,-1.8374515
18,-4.4067516,2.7903242,-0.2888844
19,2.963816,4.1778803,4.467123
20,2.8410594,-0.046049118,0.8265803
21,-0.0054409504,-0.3863268,0.7332573
22,-0.24115396,-0.45226097,1.0908563
23,-0.31684017,-0.23954773,0.6268153
24,0.19081688,-0.3512926,0.546473
25,0.17829347,-0.38552666,0.58992505
