index,x,y,z
0,0.082957745,0.09814453,0.025434732
1,0.45075893,-0.24950886,-0.23993528
2,0.401407,0.00111866,-0.036533594
3,-0.101294756,0.3076086,0.41686773
4,0.10231662,0.10903549,-0.0288136
5,0.5861287,-0.30220413,-0.39730632
6,0.016444445,0.61200523,-0.3064506
7,-1.8353078,3.5102987,0.45665503
8,-1.5268763,2.8796768,1.7552828
9,-0.9091785,1.0133934,0.29724252
10,-1.9642961,-2.664991,2.5881064
11,5.2372303,-4.9114027,2.606375
12,5.740232,-7.5639596,0.91543096
13,-2.6481338,-4.510089,-2.3266315
14,-10.253843,1.6319532,-0.29712737
15,1.0932896,2.3694181,-0.19599438
16,6.8644733,2.8514643,3.004234
17,3.3556256,-0.4938345,2.0335214
18,1.6549077,-3.903202,0.78226954
19,-0.64920306,-5.9499063,2.193746
20,-5.0396376,-1.4769721,-0.5508423
21,-4.3177156,1.570198,-1.3904305
22,-2.7086978,3.7939634,-0.9625168
23,3.8503628,0.38622475,3.64065
24,1.9851661,0.08860016,0.8838911
25,0.2265768,0.036053658,-0.002128601
26,-0.19257784,0.044187546,-0.044620275
27,0.31910467,-0.039212227,-0.03403735
28,0.2576995,0.08554649,0.23293471
29,0.11344099,-0.035510063,0.090945244
30,-0.026695013,-0.007088661,0.18525457
31,0.29104805,0.012342453,0.06793642
32,0.1322155,-0.022647858,-0.0014760494
