index,x,y,z
0,-0.159621,-0.031145096,0.033076167
1,-0.027543545,-0.10243702,-0.07651916
2,-0.16084671,-0.11781025,0.06802267
3,-0.1400075,-0.056201935,0.103149235
4,-0.15044212,-0.043946266,0.13031325
5,-0.04450345,-0.07143879,0.13264409
6,0.10720706,-0.12223244,0.051399887
7,-0.00093984604,-0.010770798,0.03344643
8,-0.07120681,0.047141075,0.1374191
9,1.0680382,-0.05972576,0.26115322
10,0.106374025,0.16601467,0.24891889
11,-0.011543274,0.14930439,0.7186012
12,-0.06735253,0.4139719,-0.22705328
13,-1.727757,0.5964184,0.9837194
14,-3.980937,0.30543804,0.24251819
15,-3.132959,-0.9399185,0.039663553
16,-2.383112,-2.1262488,-1.3771731
17,-2.242887,-1.8863025,-3.8747623
18,-2.546675,-1.7409072,-1.4631407
19,2.6199374,-3.1054716,0.3188293
20,2.2127352,-1.4028606,-0.13034153
21,4.97855,-1.2840824,2.1980674
22,3.48335,-1.3857698,3.7267766
23,0.12796366,-0.795146,2.1127698
24,-1.3659694,-1.456006,-2.0721936
25,-0.9117093,-1.0477052,-0.76096857
26,-3.9037232,0.7187209,-3.873459
27,-4.2642593,0.78313446,-1.0203743
28,-1.5646296,0.72822046,3.1287374
29,0.06669855,-1.1395745,3.4048634
30,1.1290553,-2.189427,0.049176693
31,1.18853,-1.0514355,-1.1718292
32,-0.28483325,0.30587435,0.0044355392
33,-0.23644656,0.06044388,0.5663414
34,-0.37432766,-0.2691965,-0.26086378
35,-0.08701807,-0.076257706,-0.072566986
36,-0.1522733,0.065117836,0.17412806
37,-0.19422174,-0.050699234,-0.1012516
38,-0.08644706,-0.11853981,0.027911663
39,-0.11708683,-0.052437305,0.12654161
40,-0.17929918,-0.018329144,-0.06582689
41,0.04103613,-0.1298542,0.17897129
42,-0.26749182,0.03337288,-0.011795998
43,-0.118945956,-0.08916855,0.072758675
44,0.04550183,-0.08767319,-0.14448977
45,-0.054886937,-0.020376682,0.044445038
46,-0.27800632,-0.046654224,-0.004228115
47,-0.023753047,-0.12968826,0.06447554
48,-0.115388155,-0.05973196,-0.0099077225
49,-0.18925631,-0.0781765,0.08119917
50,-0.102439165,-0.030254364,0.041197777
51,-0.09126282,-0.11106968,-0.058540344
