index,x,y,z
0,-0.07257271,-0.039107323,0.060724735
1,0.32149267,0.1684475,0.0331614
2,-0.3552289,-0.086224556,-0.072945714
3,0.31864643,-0.15260315,-0.06373906
4,0.16112828,-0.07673073,-0.34255677
5,0.08898568,-0.002064705,-0.44437802
6,-0.041812897,0.3413973,-0.04121989
7,-0.35741043,0.99861145,0.32872003
8,-3.1060305,0.86708164,1.4363966
9,-3.9981732,-0.40607166,0.70311487
10,-2.383352,-1.252717,-0.5375906
11,-2.1218286,-1.8783932,-0.97319937
12,-3.2168994,-1.4113059,-2.8226905
13,-2.3913238,-2.281971,-1.9949312
14,-0.5235505,-2.357689,0.82700694
15,2.385292,-2.677456,-2.1409898
16,4.003293,-2.4563637,-1.1635888
17,3.49972,0.15505648,2.4710188
18,0.6374878,0.7663517,4.070691
19,-1.2319276,0.021847725,3.3681989
20,-0.81712127,-0.54391766,1.2478263
21,0.37707686,-0.6004839,0.8765044
22,1.5773644,-1.8985953,0.3899027
23,0.49057055,-1.950058,-0.2551192
24,-0.008807182,-2.1147256,-0.5232794
25,-0.96740913,-1.4454293,-2.1754012
26,-0.8308978,0.9932108,-2.872746
27,-4.8593807,0.071097374,-1.3100557
28,-3.0712013,0.124304295,2.5742817
29,1.6477956,0.38234758,3.9182491
30,2.2411814,-1.3437104,-0.8011317
31,0.29199028,-0.23872232,-0.30956984
32,-0.74751997,0.41646814,-0.4167943
33,0.82352257,0.25939035,1.0461354
34,-0.3271873,-0.30392504,-0.20101786
35,0.48220062,-0.0576725,-0.027628899
36,-0.5532267,0.16378355,-0.21660185
