index,x,y,z
0,-0.041271448,-0.045638084,-0.09015846
1,-0.120599985,-0.016562462,-0.16295516
2,-0.027977943,-0.103975296,-0.11687791
3,0.12192035,-0.1918211,0.17288375
4,0.016210556,-0.034358025,-0.20947635
5,0.05308199,-0.105199814,-0.19801557
6,-0.018185139,-0.08494949,-0.11952317
7,-0.010889053,0.018152237,-0.15379131
8,0.008157492,-0.08419037,-0.23481655
9,0.10113454,-0.13845253,-0.08085358
10,0.24141979,-0.048478127,-0.106232405
11,-0.18570065,0.06400871,-0.1070807
12,-0.1860838,-0.15628529,-0.36955345
13,0.11285281,-0.1332035,-0.13426375
14,0.14431858,-0.03000927,0.15413833
15,0.14214444,-0.020586014,-0.008293629
16,0.86611605,-0.03953743,0.25228953
17,0.5480933,0.38159943,0.08312094
18,0.40441322,0.91887665,-0.7833234
19,-0.9751799,1.3224697,1.6707481
20,-3.2492728,0.47703648,-0.005004406
21,-4.4908586,-1.5996084,-2.6044314
22,-4.2585583,-2.0743508,-2.0082722
23,-3.2470531,-1.7594109,-4.2172694
24,-3.3971035,-0.9554534,-3.4650567
25,0.45492887,-2.3819604,-0.8490572
26,1.5312042,-2.350438,0.09493923
27,4.5173774,-4.0208035,0.92256737
28,2.3427563,-2.1777291,1.1458983
29,0.7891822,-1.2243199,0.34478283
30,0.06150818,-1.869153,3.6098762
31,-0.19363785,-1.9967818,0.9087815
32,-2.6709013,-1.5620971,-3.1590314
33,-2.7226038,-0.37755775,-2.845539
34,-4.171548,0.0031957626,-3.12531
35,-4.852,-0.68904686,0.094110966
36,-1.1118069,0.46399355,3.3362203
37,1.1866596,-0.41557503,2.5351052
38,-0.12948027,-0.8978534,0.65749025
39,0.973175,-1.5613012,0.48055744
40,1.064316,-1.2802482,-0.077225685
41,-0.051819623,-0.23937798,-1.2268109
42,0.2806818,-0.03596449,-0.3266263
43,0.07034096,0.27164078,0.15515423
44,0.35387108,0.13314438,0.04676056
45,-0.24874085,-0.19749212,-0.033700466
46,-0.15743004,-0.027202606,-0.3991952
47,0.06991638,0.08636427,0.0015254021
48,0.30953258,-0.004075527,-0.15612125
49,0.24572888,0.2418189,-0.38980627
50,-0.014340341,-0.16499996,0.11231089
51,-0.20278892,0.12914848,-0.781096
52,0.29380915,0.021621704,0.3577261
53,-0.2632975,0.19093847,-0.1808877
54,-0.11491789,0.004978657,-0.17667341
55,-0.009716868,-0.09820652,0.10738993
56,0.2727682,-0.086499214,-0.25623655
57,0.13216446,-0.05847788,0.02030754
58,-0.29251313,0.26591063,-0.06639385
