index,x,y,z
0,-0.03992772,-0.03388977,0.045200944
1,-0.1456294,-0.071928024,-0.040486336
2,-0.03707719,-0.061198235,0.085047364
3,0.007958889,-0.038742065,0.08503187
4,0.027600765,-0.05301857,0.1261437
5,0.009337187,-0.11434555,0.028427243
6,0.07011199,0.015705109,-0.004219055
7,0.26666665,0.074230194,0.3313582
8,-0.0201087,1.0182238,0.5346649
9,-2.189533,0.496665,1.2011212
10,-3.3861399,-0.26273918,0.19084877
11,-2.593855,-1.5837622,-0.62020195
12,-2.3498964,-2.0192947,-1.3234138
13,-2.034972,-1.8803358,-2.3320472
14,0.50536823,-2.8445253,-1.6318796
15,1.0342414,-0.955565,-1.5748398
16,4.460382,-0.13548613,1.2612662
17,4.510768,-0.7372098,3.3484788
18,1.0856793,-0.5881634,4.085861
19,-1.0066967,-2.0324183,1.4613659
20,-1.4974699,-2.8184485,0.3693683
21,-0.99111557,-1.9387317,-1.3524604
22,-0.0060429573,-1.1640992,-1.8048358
23,-3.190226,0.62337923,-3.5424442
24,-5.7367268,1.3656292,-0.30920696
25,-1.5234823,-0.14185762,3.4020386
26,1.1662539,-1.162754,2.8410378
27,1.9413439,-1.4150696,-0.83724356
28,0.30492747,-0.18522787,-0.5874176
29,0.030986547,0.33068895,0.6757698
30,-0.09251428,-0.1317544,0.28344107
31,-0.46405268,-0.12696457,-0.7940583
32,-0.3513522,0.0719533,0.059600353
33,0.10510194,0.049165726,-0.0047359467
34,-0.1865176,-0.1974225,0.2113719
35,-0.23033345,-0.047228336,-0.37427664
